exporter,importer,trade_weight
JAM,GAB,9.013258237833901e-08
JAM,GBR,0.0004933233262743787
JAM,GEO,5.289749062735831e-05
JAM,GHA,3.768402536306881e-05
JAM,GIB,4.969542297279044e-05
JAM,GIN,2.0747549522570839e-07
JAM,GMB,3.196708813922241e-08
JAM,GNQ,7.359846878644362e-09
JAM,GRC,7.397320923334082e-07
JAM,GRD,1.1431616067943111e-05
JAM,GRL,3.405710806688542e-08
JAM,GTM,4.923332990967093e-06
JAM,GUM,1.5065025864736764e-07
JAM,GUY,3.058763320548617e-05
JAM,HKG,1.78062089003931e-05
JAM,HND,8.107852176746045e-06
JAM,HRV,2.647638077936571e-07
JAM,HTI,8.094948746829558e-06
JAM,HUN,3.7337402771314595e-07
JAM,IDN,4.8164711045419365e-06
JAM,IND,9.366406962566529e-06
JAM,IRL,6.7670185913363525e-06
JAM,IRN,1.6115738271500568e-05
JAM,IRQ,2.3853471852749784e-08
JAM,ISL,0.0001362423270530113
JAM,ISR,2.244354617540703e-06
JAM,ITA,2.7099787472547618e-05
JAM,JOR,7.523295027292811e-08
JAM,JPN,8.573922285431741e-05
JAM,KAZ,5.5668335762737794e-08
JAM,KEN,7.580589638284097e-07
JAM,KGZ,1.677788941791337e-08
JAM,KHM,3.5880599758102114e-08
JAM,KIR,4.887770803673482e-08
JAM,KNA,1.1448906073263718e-05
JAM,KOR,1.1763044152953348e-05
JAM,KWT,1.3061255106437683e-07
JAM,LBN,2.122797103489954e-07
JAM,LBR,1.0973929014270702e-07
JAM,LBY,6.811547746142784e-08
JAM,LCA,2.5536081411669748e-05
JAM,LKA,5.680037508253207e-07
JAM,LSO,4.563483463056608e-09
JAM,LTU,5.540588951524739e-08
JAM,LUX,1.827499802409847e-07
JAM,LVA,2.391344192846778e-05
JAM,MAC,1.1387739085343752e-07
JAM,MAR,4.8299515438762144e-08
JAM,MDA,2.9499836642539576e-07
JAM,MDG,4.2480069812499584e-07
JAM,MDV,1.0617231036902001e-07
JAM,MEX,2.1610067469012766e-05
JAM,MKD,1.1796356690895451e-08
JAM,MLI,1.0583913889447117e-07
JAM,MLT,5.226267000346557e-08
JAM,MMR,2.6966933041309464e-07
JAM,MNE,1.2823095903172643e-06
JAM,MNG,6.633666146659402e-09
JAM,MNP,2.6518152660945856e-08
JAM,MOZ,5.852849770023704e-07
JAM,MRT,8.7403053561977e-07
JAM,MSR,1.2733798621325073e-06
JAM,MUS,1.0017157146096871e-07
JAM,MWI,9.464706326192086e-08
JAM,MYS,5.371967530320362e-06
JAM,MYT,6.18302817465547e-09
JAM,NAM,2.8779193779750316e-08
JAM,NCL,1.1501037842134538e-08
JAM,NER,5.034299979545601e-08
JAM,NGA,4.143715912127204e-06
JAM,NIC,6.138375598937799e-07
JAM,NLD,0.00046528337599314486
JAM,NOR,0.0002547148243170067
JAM,NPL,2.4307360610124277e-08
JAM,NZL,1.3699948640505051e-05
JAM,OMN,1.0096281463928503e-07
JAM,PAK,3.1787319074548927e-06
JAM,PAN,1.608247350753168e-05
JAM,PER,3.6451017473338167e-06
JAM,PHL,1.7005866188877649e-06
JAM,PLW,6.215040670590343e-08
JAM,PNG,2.392582160715579e-07
JAM,POL,6.488493353310636e-06
JAM,PRK,6.523758376659516e-07
JAM,PRT,2.3289529570124986e-05
JAM,PRY,4.5238204415512234e-08
JAM,PSE,1.27331026975004e-08
JAM,PYF,5.4738643580896605e-08
JAM,QAT,3.1310415734430657e-07
JAM,ROU,2.6823041114126268e-05
JAM,RUS,0.00018419103321451265
JAM,RWA,9.052170196052613e-08
JAM,SAU,2.7688062893167652e-06
JAM,SCG,7.515368578753506e-08
JAM,SDN,3.296938481860889e-06
JAM,SEN,1.0447227692265284e-07
JAM,SGP,5.880346903805278e-06
JAM,SLB,1.6701870170277516e-08
JAM,SLE,7.488218500936398e-08
JAM,SLV,1.0377013583889305e-06
JAM,SPM,3.2776860495021835e-08
JAM,SRB,1.7535787941225397e-08
JAM,STP,8.404226178647368e-09
JAM,SUR,2.0218362617316452e-05
JAM,SVK,6.490862836147305e-05
JAM,SVN,3.450210895460447e-05
JAM,SWE,4.2077704465840036e-05
JAM,SWZ,5.462287532474307e-08
JAM,SXM,6.299944166901024e-06
JAM,SYC,6.909671154560186e-08
JAM,SYR,1.0950846718147448e-08
JAM,TCA,3.7484908559671487e-06
JAM,TGO,1.4560009675911454e-07
JAM,THA,9.31969309079193e-06
JAM,TJK,1.7467088649248438e-05
JAM,TLS,3.4604524270027094e-08
JAM,TON,2.2600784290191832e-08
JAM,TTO,7.714372981404493e-05
JAM,TUN,1.3632996914393088e-07
JAM,TUR,1.304053466437114e-06
JAM,TWN,1.2819116907977775e-05
JAM,TZA,3.3064172916321825e-07
JAM,UGA,1.6017282061780865e-07
JAM,UKR,5.915107611972434e-06
JAM,URY,7.443653875402639e-08
JAM,USA,0.0023844302263039486
JAM,UZB,1.7133874892802914e-08
JAM,VCT,1.0386456115801084e-05
JAM,VEN,4.9706148596842155e-05
JAM,VGB,2.896685194720574e-06
JAM,VNM,9.062859483246095e-06
JAM,VUT,2.1735879302504562e-07
JAM,WSM,7.38741589743326e-08
JAM,YEM,1.6647362796528224e-08
JAM,ZAF,4.0541776444076175e-06
JAM,ZMB,1.2765897216582623e-07
JAM,ZWE,4.328338794957151e-08
JOR,ABW,6.304746293556785e-08
JOR,AFG,4.458235220131511e-06
JOR,AGO,9.880698000548762e-06
JOR,ALB,1.613697549752715e-06
JOR,AND,3.3466213157449226e-08
JOR,ANT,6.454213620912288e-08
JOR,ARE,0.00112500831471456
JOR,ARG,8.291174087093186e-06
JOR,ARM,1.5393529964838587e-06
JOR,ATG,1.627374645592753e-08
JOR,AUS,5.922965862384124e-05
JOR,AUT,1.512297355873758e-05
JOR,AZE,7.88689269496568e-06
JOR,BDI,1.0577607993119521e-06
JOR,BEL,9.563161642891809e-05
JOR,BEN,4.93226323582613e-07
JOR,BFA,4.584969808715023e-07
JOR,BGD,4.315039677679185e-05
JOR,BGR,0.0001269271624725065
JOR,BHR,0.0001579345060136288
JOR,BIH,6.0710003974202855e-06
JOR,BLR,2.417804381469448e-06
JOR,BLZ,2.7626171674552466e-08
JOR,BMU,2.096808163780736e-08
JOR,BOL,1.0093609274901465e-06
JOR,BRA,5.496311875302931e-05
JOR,BRB,9.311265816717005e-08
JOR,BRN,9.7938062051512e-07
JOR,BWA,1.4091552584098511e-08
JOR,CAF,6.217555299273817e-07
JOR,CAN,0.00016590746709254636
JOR,CHE,0.00022973131620125406
JOR,CHL,6.284247354141041e-06
JOR,CHN,0.0008357950241945139
JOR,CIV,6.342005967385149e-06
JOR,CMR,2.658951685978714e-06
JOR,COD,5.765560253377094e-07
JOR,COG,1.948037138434538e-06
JOR,COL,4.4945483748836555e-06
JOR,COM,6.729851553798346e-08
JOR,CPV,5.9242577963369194e-08
JOR,CRI,1.165839477398463e-06
JOR,CUB,4.076082130783724e-07
JOR,CYP,1.1998215970134835e-05
JOR,CZE,8.61595788627586e-06
JOR,DEU,0.00011307849800366395
JOR,DJI,4.2835796103538805e-06
JOR,DMA,8.42295268992842e-07
JOR,DNK,5.655357501000097e-06
JOR,DOM,3.218844456218744e-06
JOR,DZA,0.00038633880706595705
JOR,ECU,3.820156586900725e-06
JOR,EGY,0.0004372886578649451
JOR,ERI,2.8043535424125733e-06
JOR,ESP,0.0001535594172046013
JOR,EST,5.890723716193695e-07
JOR,ETH,0.0001469528213149565
JOR,FIN,1.4329631105639022e-05
JOR,FJI,3.948207831967881e-08
JOR,FRA,0.00010227867534346629
JOR,FSM,6.132984999863659e-08
JOR,GAB,6.471747720554693e-07
JOR,GBR,0.00018896504790398693
JOR,GEO,2.3307637469156153e-06
JOR,GHA,9.28930802162014e-06
JOR,GIN,2.031934527730121e-06
JOR,GMB,4.743548658867047e-07
JOR,GNB,9.541691459737595e-08
JOR,GRC,4.475467958606829e-05
JOR,GRD,1.6130173409738432e-08
JOR,GRL,7.1115593806224666e-09
JOR,GTM,2.215110233475513e-06
JOR,GUY,1.0820803836709875e-07
JOR,HKG,6.937573041681943e-05
JOR,HND,2.3379837584235576e-06
JOR,HRV,5.669831633182481e-06
JOR,HTI,7.293901515416817e-07
JOR,HUN,1.0431750701263734e-05
JOR,IDN,0.0005727044486247947
JOR,IND,0.002423339857474039
JOR,IRL,1.3531383551094785e-05
JOR,IRN,0.00010553571028698419
JOR,IRQ,0.002897713044760354
JOR,ISL,6.600503499378786e-07
JOR,ISR,0.0006074894852293462
JOR,ITA,0.0002164698907741527
JOR,JAM,1.2240952936658878e-06
JOR,JPN,0.0003854196506603363
JOR,KAZ,3.182933306176722e-06
JOR,KEN,3.424264952289732e-05
JOR,KGZ,1.5840586912958125e-06
JOR,KHM,2.4298587445605957e-06
JOR,KNA,1.381084984733881e-08
JOR,KOR,0.000179100017369765
JOR,KWT,0.0005016702330409271
JOR,LAO,6.290051826352636e-08
JOR,LBN,0.0005511905984458441
JOR,LBR,2.2158809403201612e-06
JOR,LBY,0.00013346708078505718
JOR,LCA,8.615097229669054e-08
JOR,LKA,1.718110442947427e-05
JOR,LSO,8.501543340693102e-08
JOR,LTU,3.8006195674894068e-06
JOR,LUX,2.221759409465417e-06
JOR,LVA,3.638493030214976e-07
JOR,MAC,1.0350794341626768e-07
JOR,MAR,5.267367142688847e-05
JOR,MDA,3.3120436277531014e-06
JOR,MDG,5.726769697945371e-07
JOR,MDV,4.913991703449925e-07
JOR,MEX,4.5833662804904047e-05
JOR,MKD,1.4489447475060963e-06
JOR,MLI,1.1449995894995376e-06
JOR,MLT,2.653913106253722e-06
JOR,MMR,3.966802576553031e-06
JOR,MNE,1.6895837137372281e-07
JOR,MNG,3.504376360761376e-07
JOR,MOZ,1.710804887998367e-05
JOR,MRT,3.9862179409118305e-06
JOR,MUS,1.1159748277699058e-05
JOR,MWI,7.351409628614332e-06
JOR,MYS,0.00027344435243944673
JOR,MYT,8.892359981909641e-10
JOR,NAM,1.0048442459217314e-07
JOR,NCL,6.240469036155634e-08
JOR,NER,6.315173459964973e-07
JOR,NGA,1.837439316612605e-05
JOR,NIC,4.1229053162568584e-07
JOR,NLD,0.00023461133846731813
JOR,NOR,7.601301318432304e-06
JOR,NPL,6.440047305997974e-06
JOR,NZL,1.0599801017630624e-05
JOR,OMN,0.00015887637951824072
JOR,PAK,0.00010272940575174293
JOR,PAN,7.964158419074542e-06
JOR,PER,6.771367605225451e-06
JOR,PHL,6.427076880264146e-05
JOR,PLW,3.579647890590009e-09
JOR,PNG,7.40120040682771e-08
JOR,POL,2.2661208141147718e-05
JOR,PRK,8.79091139845645e-07
JOR,PRT,3.460618316816159e-05
JOR,PRY,1.653879905316246e-06
JOR,PSE,0.00042001513374092543
JOR,PYF,1.6378375664187907e-07
JOR,QAT,0.0003551793676059973
JOR,ROU,2.7560884824694763e-05
JOR,RUS,5.425441831671149e-05
JOR,RWA,3.276742702547507e-06
JOR,SAU,0.002744947457346373
JOR,SCG,6.49127615745391e-07
JOR,SDN,0.0004860468384347171
JOR,SEN,1.8774310343720981e-06
JOR,SGP,7.84400948637812e-05
JOR,SLB,3.7805773863514566e-08
JOR,SLE,7.952975079990911e-07
JOR,SLV,9.872690865386411e-07
JOR,SOM,3.996611884049243e-06
JOR,SRB,1.7418137279676537e-05
JOR,SSD,2.363346567712441e-06
JOR,STP,6.013694936702085e-08
JOR,SUR,7.145295044187224e-08
JOR,SVK,8.563169703024017e-06
JOR,SVN,2.363167293410654e-06
JOR,SWE,1.5025448965625342e-05
JOR,SWZ,1.625826123330764e-08
JOR,SYC,1.1767349157945344e-07
JOR,SYR,0.0006134848823708977
JOR,TCD,2.2569059376962757e-06
JOR,TGO,2.1197721244365334e-06
JOR,THA,7.77552922061921e-05
JOR,TJK,3.5990117927804023e-07
JOR,TKM,1.0757086150123836e-06
JOR,TON,1.1974414111809811e-08
JOR,TTO,8.947670683584352e-07
JOR,TUN,7.384931954693682e-05
JOR,TUR,0.00030546829993658624
JOR,TWN,0.00017771097625123594
JOR,TZA,9.064807910846052e-06
JOR,UGA,6.513432550783985e-06
JOR,UKR,5.551529884677563e-05
JOR,URY,1.004307436337524e-06
JOR,USA,0.004119784066997076
JOR,UZB,1.52955823300746e-06
JOR,VCT,1.811170060996259e-08
JOR,VEN,1.8472414448133486e-06
JOR,VNM,4.255238449862193e-05
JOR,VUT,5.948042832154794e-08
JOR,WSM,6.826305279729784e-09
JOR,YEM,0.0001911728355710421
JOR,ZAF,0.00010524430623138339
JOR,ZMB,5.710383529861592e-06
JOR,ZWE,1.0029540563328716e-06
JPN,ABW,3.5271337118517355e-05
JPN,AFG,0.00031105691963264503
JPN,AGO,0.0005625282984052578
JPN,AIA,5.818744436753494e-06
JPN,ALB,4.975440240176662e-05
JPN,AND,9.298902832961868e-05
JPN,ANT,0.00023340541987476677
JPN,ARE,0.0235014879884268
JPN,ARG,0.003496642552900288
JPN,ARM,8.790755377270588e-05
JPN,ASM,2.2510730901171387e-05
JPN,ATG,7.476018273856809e-05
JPN,AUS,0.04901793530087573
JPN,AUT,0.005382572197287827
JPN,AZE,0.0005734005962967368
JPN,BDI,4.677384226311529e-05
JPN,BEL,0.023090820847041265
JPN,BEN,6.17473294232232e-05
JPN,BFA,0.00011451559873311143
JPN,BGD,0.003772537131656436
JPN,BGR,0.0005131998856057796
JPN,BHR,0.0020879919700509367
JPN,BHS,0.0026499929338002276
JPN,BIH,0.0001532471726168287
JPN,BLR,0.00032293410142618725
JPN,BLZ,6.135639554733425e-05
JPN,BMU,0.00030744128515584467
JPN,BOL,0.0007028282922124682
JPN,BRA,0.015319265237869051
JPN,BRB,0.0004372712313269381
JPN,BRN,0.0006044290665518405
JPN,BTN,5.2531885255922145e-05
JPN,BWA,0.00010054250368546775
JPN,CAF,2.9616855256403305e-05
JPN,CAN,0.03420326562435479
JPN,CCK,7.370022954849192e-06
JPN,CHE,0.011793636041632388
JPN,CHL,0.006015206233164191
JPN,CHN,0.33851125192226905
JPN,CIV,0.0003515589363549577
JPN,CMR,0.00019020207083656008
JPN,COD,0.0001296728109806454
JPN,COG,0.00016165461260789302
JPN,COK,6.454347927081207e-06
JPN,COL,0.004126922908533986
JPN,COM,1.0960129433812648e-05
JPN,CPV,4.160718737369768e-05
JPN,CRI,0.0016758242590382234
JPN,CUB,0.00023842686729349835
JPN,CUW,9.191853682264785e-05
JPN,CYM,0.000459555247807473
JPN,CYP,0.0012130388977178788
JPN,CZE,0.005940664659143902
JPN,DEU,0.07494765924476454
JPN,DJI,0.0001466973296737416
JPN,DMA,2.9455550722158525e-05
JPN,DNK,0.002465284084665043
JPN,DOM,0.001004403668762371
JPN,DZA,0.0018100768282413246
JPN,ECU,0.0018313266844462682
JPN,EGY,0.00431729473263061
JPN,ERI,1.8103395809049442e-05
JPN,ESP,0.014428646824011022
JPN,EST,0.0007891687677110615
JPN,ETH,0.0006563972909152732
JPN,FIN,0.004768408502612038
JPN,FJI,0.00021959535536213376
JPN,FLK,3.15108760163037e-07
JPN,FRA,0.02999948565980643
JPN,FSM,6.304200648257675e-05
JPN,GAB,0.00017532024203644408
JPN,GBR,0.052732291613464745
JPN,GEO,0.0004532757899730178
JPN,GHA,0.00046200477679287207
JPN,GIB,0.0002582001356958172
JPN,GIN,0.00010828610082582268
JPN,GMB,2.3788524477191017e-05
JPN,GNB,4.668492623126214e-06
JPN,GNQ,2.348726252159351e-05
JPN,GRC,0.0031046133775606494
JPN,GRD,3.4635081143392674e-05
JPN,GRL,2.1108707434392206e-05
JPN,GTM,0.0009695159218430846
JPN,GUM,0.0005807023765728341
JPN,GUY,0.00015276312248798876
JPN,HKG,0.11197357124072792
JPN,HND,0.00041469073327217253
JPN,HRV,0.0005102666555261299
JPN,HTI,0.00014078450860915907
JPN,HUN,0.005581192224106847
JPN,IDN,0.04140734887681459
JPN,IND,0.024185315015901918
JPN,IOT,2.995985335011437e-07
JPN,IRL,0.005639141569065255
JPN,IRN,0.0036106080053117714
JPN,IRQ,0.001133709155650477
JPN,ISL,0.0004386470948004502
JPN,ISR,0.005317131925556191
JPN,ITA,0.019209124090717625
JPN,JAM,0.000648965558198535
JPN,JOR,0.0013625748323172694
JPN,KAZ,0.0014672329516812166
JPN,KEN,0.0020592415065848095
JPN,KGZ,0.0001315756800549659
JPN,KHM,0.000792720437891079
JPN,KIR,5.5511846163030185e-05
JPN,KNA,2.8361566583951073e-05
JPN,KOR,0.1622285343010255
JPN,KWT,0.005416737584279694
JPN,LAO,0.0002788537692293684
JPN,LBN,0.0012495730447299872
JPN,LBR,0.004701655015483036
JPN,LBY,0.0006236669847627438
JPN,LCA,5.3485736850044976e-05
JPN,LKA,0.0023006346425187155
JPN,LSO,3.16669393665467e-05
JPN,LTU,0.00027007919797753676
JPN,LUX,0.0014076925766483255
JPN,LVA,0.0001505683628702968
JPN,MAC,0.0009753469256278677
JPN,MAR,0.0011809455397318656
JPN,MDA,0.00010135152459270226
JPN,MDG,0.00013683286234754508
JPN,MDV,6.730520804162534e-05
JPN,MEX,0.03312533109099166
JPN,MHL,0.003064759090480493
JPN,MKD,0.00017349079933536444
JPN,MLI,8.84124064236087e-05
JPN,MLT,0.0009375237713251299
JPN,MMR,0.0019156128914414807
JPN,MNE,0.00011973157728557219
JPN,MNG,0.0008239279925568931
JPN,MNP,0.00011339309047719044
JPN,MOZ,0.0003682553342299687
JPN,MRT,0.0001696010069675508
JPN,MSR,3.859394875810857e-06
JPN,MUS,0.00043365512506314085
JPN,MWI,0.00014058619884048813
JPN,MYS,0.05150448311806536
JPN,MYT,1.5523590722729044e-05
JPN,NAM,8.013573506750063e-05
JPN,NCL,0.00018279444042639488
JPN,NER,0.00012225013923817038
JPN,NGA,0.002427844737938745
JPN,NIC,0.00036188352314488875
JPN,NIU,7.453322609977602e-06
JPN,NLD,0.04658767375874449
JPN,NOR,0.005538545915504523
JPN,NPL,0.00017333415969532636
JPN,NRU,3.559465184937791e-06
JPN,NZL,0.007822813160212596
JPN,OMN,0.007534646775949542
JPN,PAK,0.0053574177914842026
JPN,PAN,0.029502166717236957
JPN,PCN,6.944876386126863e-07
JPN,PER,0.0027032722478707518
JPN,PHL,0.034436636625877245
JPN,PLW,5.5963041481325894e-05
JPN,PNG,0.0006115513106312835
JPN,POL,0.006691590811077359
JPN,PRK,0.0006237039661040204
JPN,PRT,0.002559580403431492
JPN,PRY,0.0007353229726212186
JPN,PSE,6.364337070029355e-05
JPN,PYF,0.00014015816437380218
JPN,QAT,0.0044184890545266075
JPN,ROU,0.0011590185210057016
JPN,RUS,0.02245275809956201
JPN,RWA,7.907460777237683e-05
JPN,SAU,0.020499862031517668
JPN,SCG,0.0001268694631649694
JPN,SDN,0.0005303233383499651
JPN,SEN,0.0002780328580385768
JPN,SGP,0.07003577084677286
JPN,SHN,3.7267781579867397e-07
JPN,SLB,5.059034478379366e-05
JPN,SLE,3.5721686212087986e-05
JPN,SLV,0.0005915460631852547
JPN,SOM,6.543809911997421e-06
JPN,SPM,5.351082366642734e-06
JPN,SRB,0.0003987330149367917
JPN,SSD,3.8094823072935035e-05
JPN,STP,9.604151547609848e-06
JPN,SUR,0.00018929833961048165
JPN,SVK,0.0014846304595434378
JPN,SVN,0.0008056138650712348
JPN,SWE,0.006618847085922091
JPN,SWZ,6.115274031529842e-05
JPN,SYC,4.0596223065077927e-05
JPN,SYR,0.0007598556786501861
JPN,TCA,7.672424002840464e-06
JPN,TCD,1.2340811733958722e-05
JPN,TGO,0.00019672403157680482
JPN,THA,0.09097033055075182
JPN,TJK,2.4299180547096834e-05
JPN,TKL,4.3271444866476597e-07
JPN,TKM,0.00026782387995045445
JPN,TLS,2.438306994393756e-05
JPN,TON,2.410276413214527e-05
JPN,TTO,0.000673284592850203
JPN,TUN,0.0005718153829058375
JPN,TUR,0.009632036024777314
JPN,TUV,6.183542993106644e-05
JPN,TWN,0.14057460206227654
JPN,TZA,0.0008515079611113725
JPN,UGA,0.0005554305301871868
JPN,UKR,0.0019821108610336632
JPN,URY,0.0003111810271602067
JPN,USA,0.47028288612917213
JPN,UZB,0.0004940398998863983
JPN,VCT,4.173810243798351e-05
JPN,VEN,0.0020530218816945294
JPN,VGB,2.1305236763395626e-05
JPN,VNM,0.02783799342350055
JPN,VUT,0.00016271433838059262
JPN,WSM,8.377675695635916e-05
JPN,YEM,0.0008631883700387673
JPN,ZAF,0.010552220624240735
JPN,ZMB,0.00031221890073396724
JPN,ZWE,0.00020557702587571097
KAZ,ABW,0.00029005399858842465
KAZ,AFG,0.0011122901950491103
KAZ,AGO,1.2061833578397928e-06
KAZ,AIA,2.0073651262992536e-07
KAZ,ALB,1.0892057762924603e-05
KAZ,AND,7.959348030722626e-08
KAZ,ARE,0.0007235511288709059
KAZ,ARG,2.7171357272383635e-05
KAZ,ARM,6.273850214497725e-05
KAZ,ASM,1.904857027614176e-07
KAZ,AUS,2.8957688147318426e-05
KAZ,AUT,0.003793845965776762
KAZ,AZE,0.0006894603666701981
KAZ,BDI,3.637631122982687e-07
KAZ,BEL,0.00041130141261113714
KAZ,BEN,6.872417316657251e-06
KAZ,BFA,1.3435230828395416e-06
KAZ,BGD,1.9116405050866425e-05
KAZ,BGR,0.0004898348457341502
KAZ,BHR,2.7379812326767395e-06
KAZ,BHS,5.48434662158323e-05
KAZ,BIH,7.160723183645198e-06
KAZ,BLR,0.0002679451136581143
KAZ,BLZ,4.299014406383693e-06
KAZ,BMU,0.0031696889524191235
KAZ,BOL,4.671237108135269e-07
KAZ,BRA,0.00015563350476599107
KAZ,BRB,1.5239045420061955e-08
KAZ,BRN,0.00011692502082892262
KAZ,BTN,2.8644751090662118e-08
KAZ,BWA,4.398880203817003e-10
KAZ,CAF,6.993178928752002e-08
KAZ,CAN,0.002559235146014046
KAZ,CHE,0.010637202704342085
KAZ,CHL,5.2583031461750016e-06
KAZ,CHN,0.021250721950580868
KAZ,CIV,1.5794765142326717e-06
KAZ,CMR,4.061602158584985e-07
KAZ,COD,9.60491459121594e-06
KAZ,COG,8.935200975779932e-07
KAZ,COL,1.3333732264833816e-05
KAZ,COM,1.036395095934141e-07
KAZ,CRI,1.3886030053768904e-06
KAZ,CUB,6.532614279420877e-06
KAZ,CXR,3.9349638915692924e-08
KAZ,CYM,1.5105660020333315e-07
KAZ,CYP,0.0001608676561558157
KAZ,CZE,0.0010461734543384116
KAZ,DEU,0.0025026692099425537
KAZ,DJI,1.3394038389772835e-08
KAZ,DMA,1.4000254534965098e-06
KAZ,DNK,0.00012365619874443197
KAZ,DOM,5.210883117999354e-06
KAZ,DZA,7.832783749063723e-05
KAZ,ECU,3.2577932906441723e-06
KAZ,EGY,0.00018335707814430406
KAZ,ERI,1.0954630701118473e-08
KAZ,ESP,0.003282975778589093
KAZ,EST,0.00022171373316452514
KAZ,ETH,8.795159550005255e-06
KAZ,FIN,0.0011138446670733943
KAZ,FJI,5.439475520848983e-09
KAZ,FRA,0.009944256170895756
KAZ,GAB,6.674365750166544e-07
KAZ,GBR,0.0030365695313509414
KAZ,GEO,0.0001543571194641665
KAZ,GHA,2.4696137831947343e-06
KAZ,GIB,0.00010249434218698559
KAZ,GIN,7.289969326446092e-07
KAZ,GMB,5.1780022975511293e-08
KAZ,GNQ,1.0739111848790962e-06
KAZ,GRC,0.0026032689356743992
KAZ,GRD,1.8163118260921818e-09
KAZ,GRL,5.441367512334495e-07
KAZ,GTM,1.6375713699738914e-06
KAZ,GUY,5.397889547997414e-07
KAZ,HKG,8.777783708595571e-05
KAZ,HND,4.692976766015054e-07
KAZ,HRV,0.00039867783882063286
KAZ,HTI,3.7552247004455857e-07
KAZ,HUN,0.00032457474592955125
KAZ,IDN,0.00011116489469042383
KAZ,IND,0.0014012982011636717
KAZ,IOT,8.081068356947343e-06
KAZ,IRL,5.1848974410490665e-05
KAZ,IRN,0.0028919241574858682
KAZ,IRQ,2.2334579295767212e-05
KAZ,ISL,1.7573219641343777e-06
KAZ,ISR,0.00218407501534558
KAZ,ITA,0.02423041474433229
KAZ,JAM,5.022583305551199e-07
KAZ,JOR,7.945912332873957e-05
KAZ,JPN,0.0018521362725675806
KAZ,KEN,5.0116827032986675e-06
KAZ,KGZ,0.0015395685510738032
KAZ,KHM,3.4247164918243456e-07
KAZ,KOR,0.002119901085149294
KAZ,KWT,1.843657157430594e-06
KAZ,LAO,9.752837709520812e-08
KAZ,LBN,5.7923772303265814e-05
KAZ,LBR,4.005345974830364e-08
KAZ,LBY,1.397142626070034e-05
KAZ,LKA,4.8801098314131436e-06
KAZ,LSO,1.7756340091536594e-07
KAZ,LTU,0.0006386770929316471
KAZ,LUX,1.3223670289809949e-06
KAZ,LVA,0.00042370922562877145
KAZ,MAC,4.26785979344525e-08
KAZ,MAR,0.00015872597328521408
KAZ,MDA,0.00018744669023381826
KAZ,MDG,5.122850745748435e-06
KAZ,MDV,2.6216695350920834e-08
KAZ,MEX,3.3718917111505335e-05
KAZ,MHL,8.563153463430433e-08
KAZ,MKD,3.751854454882193e-05
KAZ,MLI,2.415688782443648e-06
KAZ,MLT,0.00030911750826583494
KAZ,MMR,1.6531389124156257e-07
KAZ,MNE,6.944479067914906e-06
KAZ,MNG,0.00014036377067070334
KAZ,MOZ,2.0054628958009953e-06
KAZ,MRT,6.666368932821112e-08
KAZ,MUS,2.9859409624361264e-08
KAZ,MWI,2.2855228765121004e-06
KAZ,MYS,0.00016657776236579137
KAZ,NAM,1.0897071905482375e-05
KAZ,NCL,3.4027466866945726e-08
KAZ,NER,2.0969076175553883e-06
KAZ,NFK,1.2713804384348172e-07
KAZ,NGA,1.7583544869544043e-05
KAZ,NIC,1.216308641350127e-06
KAZ,NLD,0.011550415197121121
KAZ,NOR,4.1748419997311636e-05
KAZ,NPL,1.4382929592821025e-06
KAZ,NZL,6.483081677451348e-06
KAZ,OMN,7.77419851794687e-06
KAZ,PAK,4.1132628643743796e-05
KAZ,PAN,8.923029584332352e-06
KAZ,PER,3.5187601646016916e-06
KAZ,PHL,3.585345846547623e-05
KAZ,PNG,4.2550613310418855e-07
KAZ,POL,0.0019773223039931
KAZ,PRK,1.7135874097139276e-06
KAZ,PRT,0.001390963515528628
KAZ,PRY,1.0081229410333592e-05
KAZ,PSE,1.9249405172328932e-07
KAZ,PYF,1.2037021830057686e-08
KAZ,QAT,2.2275889792307335e-06
KAZ,ROU,0.003978999073571406
KAZ,RUS,0.015373634876865343
KAZ,RWA,1.42442741368091e-07
KAZ,SAU,0.00015869274381178285
KAZ,SCG,6.129295075897914e-05
KAZ,SDN,3.547357944614847e-05
KAZ,SEN,2.065459081001494e-05
KAZ,SGP,0.0002111404650192492
KAZ,SHN,5.486396909689698e-08
KAZ,SLB,4.74889484465388e-06
KAZ,SLE,3.405206275625739e-08
KAZ,SLV,2.8435833407691837e-06
KAZ,SMR,2.0537567575240246e-07
KAZ,SOM,9.603587961186141e-06
KAZ,SRB,0.0005357064019499634
KAZ,SSD,1.2222264996411975e-09
KAZ,SVK,0.0005161148973462436
KAZ,SVN,7.646784460753526e-05
KAZ,SWE,0.0004505334008364508
KAZ,SWZ,1.9545785638534493e-08
KAZ,SYC,4.711983036767271e-06
KAZ,SYR,4.8944192172361274e-05
KAZ,TCD,4.3334688981860503e-07
KAZ,TGO,4.242780973306908e-06
KAZ,THA,9.207562982991176e-05
KAZ,TJK,0.0011673273536066066
KAZ,TKL,3.140327467653963e-08
KAZ,TKM,0.0003298986879346879
KAZ,TTO,6.975309636768781e-06
KAZ,TUN,0.0001351378551221085
KAZ,TUR,0.00444621184467483
KAZ,TUV,3.379475191422766e-08
KAZ,TWN,0.00017273709437908618
KAZ,TZA,2.8728492736023676e-06
KAZ,UGA,1.3939552898908557e-06
KAZ,UKR,0.003948478149391377
