week,country_pair,n_articles,n_neg,neg_share,media_attention,c1,c2,exporter,importer,trade_weight,conflict_score
2019-04-29,NZL-USA,1,0,0.0,0.6931471805599453,NZL,USA,NZL,USA,0.0112651890987037,0.0
2019-05-06,BRA-CHN,1,1,1.0,0.6931471805599453,BRA,CHN,BRA,CHN,0.0920686053785815,0.06381709423624998
2019-05-06,CAN-USA,1,0,0.0,0.6931471805599453,CAN,USA,CAN,USA,1.0,0.0
2019-05-06,CHN-DEU,1,0,0.0,0.6931471805599453,CHN,DEU,CHN,DEU,0.2172939810842917,0.0
2019-05-06,CHN-GBR,1,1,1.0,0.6931471805599453,CHN,GBR,CHN,GBR,0.1439075506762575,0.09974911301253532
2019-05-06,CHN-JPN,1,0,0.0,0.6931471805599453,CHN,JPN,CHN,JPN,0.4027659623265306,0.0
2019-05-06,CHN-MEX,2,0,0.0,1.0986122886681096,CHN,MEX,CHN,MEX,0.0919104815027057,0.0
2019-05-06,CHN-USA,45,11,0.24444444444444444,3.828641396489095,CHN,USA,CHN,USA,0.9801831530458438,0.9173437278848391
2019-05-06,GBR-USA,2,2,1.0,1.0986122886681096,GBR,USA,GBR,USA,0.1885804574555267,0.20717680796329527
2019-05-06,IND-JPN,1,1,1.0,0.6931471805599453,IND,JPN,IND,JPN,0.014944250657046,0.010358565208512544
2019-05-06,IRN-SAU,1,0,0.0,0.6931471805599453,IRN,SAU,IRN,SAU,0.000621771206879,0.0
2019-05-06,IRN-USA,1,0,0.0,0.6931471805599453,IRN,USA,IRN,USA,0.000286256464859,0.0
2019-05-06,ISR-JPN,1,0,0.0,0.6931471805599453,ISR,JPN,ISR,JPN,0.0038472783330282,0.0
2019-05-06,ITA-USA,1,1,1.0,0.6931471805599453,ITA,USA,ITA,USA,0.1207389507296172,0.08368986328200032
2019-05-06,JPN-USA,2,0,0.0,1.0986122886681096,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-05-13,BLR-DEU,1,0,0.0,0.6931471805599453,BLR,DEU,BLR,DEU,0.003270232743693,0.0
2019-05-13,CAN-NZL,1,0,0.0,0.6931471805599453,CAN,NZL,CAN,NZL,0.0012863727990424,0.0
2019-05-13,CHN-DEU,1,0,0.0,0.6931471805599453,CHN,DEU,CHN,DEU,0.2172939810842917,0.0
2019-05-13,CHN-USA,42,20,0.47619047619047616,3.7612001156935624,CHN,USA,CHN,USA,0.9801831530458438,1.755554756493766
2019-05-13,CHN-UZB,1,1,1.0,0.6931471805599453,CHN,UZB,CHN,UZB,0.0054035281031004,0.0037454402697404718
2019-05-13,DEU-USA,1,0,0.0,0.6931471805599453,DEU,USA,DEU,USA,0.3401063591278556,0.0
2019-05-13,FRA-USA,1,0,0.0,0.6931471805599453,FRA,USA,FRA,USA,0.1184204276667786,0.0
2019-05-13,GBR-USA,1,1,1.0,0.6931471805599453,GBR,USA,GBR,USA,0.1885804574555267,0.13071401239400304
2019-05-13,IND-JPN,1,0,0.0,0.6931471805599453,IND,JPN,IND,JPN,0.014944250657046,0.0
2019-05-13,IRN-SAU,2,2,1.0,1.0986122886681096,IRN,SAU,IRN,SAU,0.000621771206879,0.0006830854886172707
2019-05-13,IRN-USA,2,0,0.0,1.0986122886681096,IRN,USA,IRN,USA,0.000286256464859,0.0
2019-05-13,IRN-VEN,1,1,1.0,0.6931471805599453,IRN,VEN,IRN,VEN,8.23363940584828e-05,5.707123939910999e-05
2019-05-13,JPN-USA,2,1,0.5,1.0986122886681096,JPN,USA,JPN,USA,0.4702828861291721,0.25832927892590685
2019-05-20,CHE-USA,1,0,0.0,0.6931471805599453,CHE,USA,CHE,USA,0.0813163731104189,0.0
2019-05-20,CHN-GBR,1,0,0.0,0.6931471805599453,CHN,GBR,CHN,GBR,0.1439075506762575,0.0
2019-05-20,CHN-USA,32,18,0.5625,3.4965075614664802,CHN,USA,CHN,USA,0.9801831530458438,1.9278100160138525
2019-05-20,ESP-USA,1,0,0.0,0.6931471805599453,ESP,USA,ESP,USA,0.0366750196289449,0.0
2019-05-20,GBR-USA,1,1,1.0,0.6931471805599453,GBR,USA,GBR,USA,0.1885804574555267,0.13071401239400304
2019-05-20,HKG-THA,1,0,0.0,0.6931471805599453,HKG,THA,HKG,THA,0.0069383638314601,0.0
2019-05-20,IND-SGP,1,0,0.0,0.6931471805599453,IND,SGP,IND,SGP,0.023385182810345,0.0
2019-05-20,JPN-USA,3,1,0.3333333333333333,1.3862943611198906,JPN,USA,JPN,USA,0.4702828861291721,0.2173168377240196
2019-05-20,KAZ-USA,1,0,0.0,0.6931471805599453,KAZ,USA,KAZ,USA,0.0025804190256,0.0
2019-05-27,BEL-USA,1,0,0.0,0.6931471805599453,BEL,USA,BEL,USA,0.0585081187955696,0.0
2019-05-27,CAN-JPN,1,1,1.0,0.6931471805599453,CAN,JPN,CAN,JPN,0.031659592749013,0.021944757451654445
2019-05-27,CAN-USA,1,0,0.0,0.6931471805599453,CAN,USA,CAN,USA,1.0,0.0
2019-05-27,CHE-GBR,1,0,0.0,0.6931471805599453,CHE,GBR,CHE,GBR,0.0420138287558824,0.0
2019-05-27,CHN-GBR,1,0,0.0,0.6931471805599453,CHN,GBR,CHN,GBR,0.1439075506762575,0.0
2019-05-27,CHN-MEX,2,0,0.0,1.0986122886681096,CHN,MEX,CHN,MEX,0.0919104815027057,0.0
2019-05-27,CHN-MYS,1,0,0.0,0.6931471805599453,CHN,MYS,CHN,MYS,0.0867531630887562,0.0
2019-05-27,CHN-USA,19,8,0.42105263157894735,2.995732273553991,CHN,USA,CHN,USA,0.9801831530458438,1.2363647602414083
2019-05-27,CUB-ISR,1,1,1.0,0.6931471805599453,CUB,ISR,CUB,ISR,8.06408584137338e-06,5.589598364741333e-06
2019-05-27,FRA-ITA,1,1,1.0,0.6931471805599453,FRA,ITA,FRA,ITA,0.1389904159488904,0.09634081493982742
2019-05-27,FRA-USA,1,0,0.0,0.6931471805599453,FRA,USA,FRA,USA,0.1184204276667786,0.0
2019-05-27,GBR-JPN,1,0,0.0,0.6931471805599453,GBR,JPN,GBR,JPN,0.0246706114024091,0.0
2019-05-27,GBR-USA,1,0,0.0,0.6931471805599453,GBR,USA,GBR,USA,0.1885804574555267,0.0
2019-05-27,GEO-USA,1,1,1.0,0.6931471805599453,GEO,USA,GEO,USA,0.0004304166276062,0.00029834207189135745
2019-05-27,HKG-JPN,1,0,0.0,0.6931471805599453,HKG,JPN,HKG,JPN,0.0070676240013681,0.0
2019-05-27,IND-USA,3,0,0.0,1.3862943611198906,IND,USA,IND,USA,0.1001611710535643,0.0
2019-05-27,ITA-USA,1,1,1.0,0.6931471805599453,ITA,USA,ITA,USA,0.1207389507296172,0.08368986328200032
2019-05-27,JPN-USA,1,0,0.0,0.6931471805599453,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-06-03,CHN-IND,1,0,0.0,0.6931471805599453,CHN,IND,CHN,IND,0.1184479687741307,0.0
2019-06-03,CHN-JPN,1,0,0.0,0.6931471805599453,CHN,JPN,CHN,JPN,0.4027659623265306,0.0
2019-06-03,CHN-MEX,4,1,0.25,1.6094379124341003,CHN,MEX,CHN,MEX,0.0919104815027057,0.03698105337013191
2019-06-03,CHN-USA,37,15,0.40540540540540543,3.6375861597263857,CHN,USA,CHN,USA,0.9801831530458438,1.4454732452094046
2019-06-03,CUB-USA,2,1,0.5,1.0986122886681096,CUB,USA,CUB,USA,2.696905207177324e-06,1.4814266009890112e-06
2019-06-03,FRA-ITA,2,1,0.5,1.0986122886681096,FRA,ITA,FRA,ITA,0.1389904159488904,0.0763482894842715
2019-06-03,GBR-USA,2,1,0.5,1.0986122886681096,GBR,USA,GBR,USA,0.1885804574555267,0.10358840398164763
2019-06-03,IND-PAK,1,0,0.0,0.6931471805599453,IND,PAK,IND,PAK,0.0043220734670568,0.0
2019-06-03,IRL-USA,1,0,0.0,0.6931471805599453,IRL,USA,IRL,USA,0.1031990045484444,0.0
2019-06-03,JPN-USA,5,3,0.6,1.791759469228055,JPN,USA,JPN,USA,0.4702828861291721,0.5055802886627059
2019-06-03,JPN-VNM,1,0,0.0,0.6931471805599453,JPN,VNM,JPN,VNM,0.0278379934235005,0.0
2019-06-03,RUS-VEN,1,0,0.0,0.6931471805599453,RUS,VEN,RUS,VEN,0.0006481994797715,0.0
2019-06-10,AUS-CHN,1,0,0.0,0.6931471805599453,AUS,CHN,AUS,CHN,0.1587253873217566,0.0
2019-06-10,CAN-CHN,1,1,1.0,0.6931471805599453,CAN,CHN,CAN,CHN,0.040679541707476,0.028196909641007694
2019-06-10,CHN-HKG,5,1,0.2,1.791759469228055,CHN,HKG,CHN,HKG,0.6597949628040217,0.23643877447061565
2019-06-10,CHN-MEX,1,1,1.0,0.6931471805599453,CHN,MEX,CHN,MEX,0.0919104815027057,0.06370749111750745
2019-06-10,CHN-USA,17,7,0.4117647058823529,2.8903717578961645,CHN,USA,CHN,USA,0.9801831530458438,1.166567995406191
2019-06-10,DEU-USA,2,0,0.0,1.0986122886681096,DEU,USA,DEU,USA,0.3401063591278556,0.0
2019-06-10,FRA-USA,1,0,0.0,0.6931471805599453,FRA,USA,FRA,USA,0.1184204276667786,0.0
2019-06-10,GBR-HKG,1,0,0.0,0.6931471805599453,GBR,HKG,GBR,HKG,0.0254957539744902,0.0
2019-06-10,IND-NOR,1,0,0.0,0.6931471805599453,IND,NOR,IND,NOR,0.0012293913044475,0.0
2019-06-10,IND-USA,2,1,0.5,1.0986122886681096,IND,USA,IND,USA,0.1001611710535643,0.05501914668341714
2019-06-10,IRN-USA,1,1,1.0,0.6931471805599453,IRN,USA,IRN,USA,0.000286256464859,0.00019841786153407292
2019-06-10,JPN-USA,2,0,0.0,1.0986122886681096,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-06-17,AUS-GBR,1,0,0.0,0.6931471805599453,AUS,GBR,AUS,GBR,0.0183993894473033,0.0
2019-06-17,AUS-USA,1,1,1.0,0.6931471805599453,AUS,USA,AUS,USA,0.0296988593579505,0.020585680629809738
2019-06-17,CHN-HKG,2,0,0.0,1.0986122886681096,CHN,HKG,CHN,HKG,0.6597949628040217,0.0
2019-06-17,CHN-JPN,1,0,0.0,0.6931471805599453,CHN,JPN,CHN,JPN,0.4027659623265306,0.0
2019-06-17,CHN-USA,14,7,0.5,2.70805020110221,CHN,USA,CHN,USA,0.9801831530458438,1.3271925923613979
2019-06-17,DEU-FRA,1,1,1.0,0.6931471805599453,DEU,FRA,DEU,FRA,0.3670426355875454,0.25441456800279855
2019-06-17,FRA-JPN,2,0,0.0,1.0986122886681096,FRA,JPN,FRA,JPN,0.0262277547972943,0.0
2019-06-17,IRN-NLD,1,0,0.0,0.6931471805599453,IRN,NLD,IRN,NLD,0.0018573783949106,0.0
2019-06-17,IRN-USA,7,3,0.42857142857142855,2.0794415416798357,IRN,USA,IRN,USA,0.000286256464859,0.0002551086791152366
2019-06-17,IRQ-USA,1,0,0.0,0.6931471805599453,IRQ,USA,IRQ,USA,0.0309795315822136,0.0
2019-06-17,ISR-USA,1,0,0.0,0.6931471805599453,ISR,USA,ISR,USA,0.0630955661611785,0.0
2019-06-17,JPN-USA,2,0,0.0,1.0986122886681096,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-06-17,KHM-USA,1,0,0.0,0.6931471805599453,KHM,USA,KHM,USA,0.0104962003589471,0.0
2019-06-17,MOZ-USA,1,0,0.0,0.6931471805599453,MOZ,USA,MOZ,USA,0.0002313773448583,0.0
2019-06-17,SWE-USA,1,0,0.0,0.6931471805599453,SWE,USA,SWE,USA,0.0389149256041813,0.0
2019-06-17,TWN-USA,1,0,0.0,0.6931471805599453,TWN,USA,TWN,USA,0.1341193313387494,0.0
2019-06-24,CAN-USA,1,0,0.0,0.6931471805599453,CAN,USA,CAN,USA,1.0,0.0
2019-06-24,CHE-CHN,1,1,1.0,0.6931471805599453,CHE,CHN,CHE,CHN,0.0362854283919482,0.02515114238528868
2019-06-24,CHN-JPN,4,0,0.0,1.6094379124341003,CHN,JPN,CHN,JPN,0.4027659623265306,0.0
2019-06-24,CHN-MEX,1,1,1.0,0.6931471805599453,CHN,MEX,CHN,MEX,0.0919104815027057,0.06370749111750745
2019-06-24,CHN-USA,24,3,0.125,3.2188758248682006,CHN,USA,CHN,USA,0.9801831530458438,0.3943859819102943
2019-06-24,FRA-JPN,1,0,0.0,0.6931471805599453,FRA,JPN,FRA,JPN,0.0262277547972943,0.0
2019-06-24,GHA-USA,1,0,0.0,0.6931471805599453,GHA,USA,GHA,USA,0.0012648319472818,0.0
2019-06-24,IRQ-SAU,1,1,1.0,0.6931471805599453,IRQ,SAU,IRQ,SAU,1.5603029107034243e-05,1.0815195633735546e-05
2019-06-24,JPN-USA,1,0,0.0,0.6931471805599453,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-06-24,MYS-USA,1,0,0.0,0.6931471805599453,MYS,USA,MYS,USA,0.0916650831470306,0.0
2019-07-01,BEL-DEU,1,0,0.0,0.6931471805599453,BEL,DEU,BEL,DEU,0.1724981495573002,0.0
2019-07-01,CAN-USA,1,0,0.0,0.6931471805599453,CAN,USA,CAN,USA,1.0,0.0
2019-07-01,CHN-GBR,1,0,0.0,0.6931471805599453,CHN,GBR,CHN,GBR,0.1439075506762575,0.0
2019-07-01,CHN-MEX,2,0,0.0,1.0986122886681096,CHN,MEX,CHN,MEX,0.0919104815027057,0.0
2019-07-01,CHN-USA,12,4,0.3333333333333333,2.5649493574615367,CHN,USA,CHN,USA,0.9801831530458438,0.8380400495331867
2019-07-01,CUB-USA,1,0,0.0,0.6931471805599453,CUB,USA,CUB,USA,2.696905207177324e-06,0.0
2019-07-01,DEU-FRA,1,0,0.0,0.6931471805599453,DEU,FRA,DEU,FRA,0.3670426355875454,0.0
2019-07-01,DEU-USA,1,0,0.0,0.6931471805599453,DEU,USA,DEU,USA,0.3401063591278556,0.0
2019-07-01,ESP-FRA,1,0,0.0,0.6931471805599453,ESP,FRA,ESP,FRA,0.1425494602370129,0.0
2019-07-01,ETH-IDN,1,0,0.0,0.6931471805599453,ETH,IDN,ETH,IDN,5.424155611712829e-05,0.0
2019-07-01,GBR-USA,1,0,0.0,0.6931471805599453,GBR,USA,GBR,USA,0.1885804574555267,0.0
2019-07-01,JPN-KOR,1,1,1.0,0.6931471805599453,JPN,KOR,JPN,KOR,0.1622285343010255,0.1124482511571282
2019-07-01,JPN-USA,2,0,0.0,1.0986122886681096,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-07-08,CHN-IND,1,1,1.0,0.6931471805599453,CHN,IND,CHN,IND,0.1184479687741307,0.08210187559884113
2019-07-08,CHN-MEX,3,3,1.0,1.3862943611198906,CHN,MEX,CHN,MEX,0.0919104815027057,0.1274149822350149
2019-07-08,CHN-MMR,1,1,1.0,0.6931471805599453,CHN,MMR,CHN,MMR,0.0161944958098041,0.011225169111155559
2019-07-08,CHN-USA,13,9,0.6923076923076923,2.639057329615259,CHN,USA,CHN,USA,0.9801831530458438,1.7908335238230202
2019-07-08,DEU-USA,1,0,0.0,0.6931471805599453,DEU,USA,DEU,USA,0.3401063591278556,0.0
2019-07-08,FRA-USA,1,0,0.0,0.6931471805599453,FRA,USA,FRA,USA,0.1184204276667786,0.0
2019-07-08,IND-USA,2,2,1.0,1.0986122886681096,IND,USA,IND,USA,0.1001611710535643,0.11003829336683428
2019-07-08,JPN-KOR,1,0,0.0,0.6931471805599453,JPN,KOR,JPN,KOR,0.1622285343010255,0.0
2019-07-08,KOR-PRK,1,1,1.0,0.6931471805599453,KOR,PRK,,,0.0,0.0
2019-07-15,AUS-JPN,1,0,0.0,0.6931471805599453,AUS,JPN,AUS,JPN,0.1082589719345262,0.0
2019-07-15,BEL-DEU,1,0,0.0,0.6931471805599453,BEL,DEU,BEL,DEU,0.1724981495573002,0.0
2019-07-15,CAN-CHN,1,1,1.0,0.6931471805599453,CAN,CHN,CAN,CHN,0.040679541707476,0.028196909641007694
2019-07-15,CHN-ITA,1,0,0.0,0.6931471805599453,CHN,ITA,CHN,ITA,0.0845194155698713,0.0
2019-07-15,CHN-USA,10,5,0.5,2.3978952727983707,CHN,USA,CHN,USA,0.9801831530458438,1.1751882745826154
2019-07-15,DEU-USA,1,0,0.0,0.6931471805599453,DEU,USA,DEU,USA,0.3401063591278556,0.0
2019-07-15,ETH-IDN,1,1,1.0,0.6931471805599453,ETH,IDN,ETH,IDN,5.424155611712829e-05,3.7597381691771525e-05
2019-07-15,IND-PAK,1,0,0.0,0.6931471805599453,IND,PAK,IND,PAK,0.0043220734670568,0.0
2019-07-15,IRN-USA,1,1,1.0,0.6931471805599453,IRN,USA,IRN,USA,0.000286256464859,0.00019841786153407292
2019-07-15,JPN-KOR,1,1,1.0,0.6931471805599453,JPN,KOR,JPN,KOR,0.1622285343010255,0.1124482511571282
2019-07-15,JPN-USA,1,0,0.0,0.6931471805599453,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-07-15,QAT-USA,1,1,1.0,0.6931471805599453,QAT,USA,QAT,USA,0.0024412351502637,0.001692135261489118
2019-07-22,AUS-USA,2,0,0.0,1.0986122886681096,AUS,USA,AUS,USA,0.0296988593579505,0.0
2019-07-22,BRA-USA,1,0,0.0,0.6931471805599453,BRA,USA,BRA,USA,0.0795795942023649,0.0
2019-07-22,CHN-USA,11,4,0.36363636363636365,2.4849066497880004,CHN,USA,CHN,USA,0.9801831530458438,0.8856958672777405
2019-07-22,DEU-USA,1,0,0.0,0.6931471805599453,DEU,USA,DEU,USA,0.3401063591278556,0.0
2019-07-22,FRA-IND,1,0,0.0,0.6931471805599453,FRA,IND,FRA,IND,0.0122937853924149,0.0
2019-07-22,HUN-USA,1,0,0.0,0.6931471805599453,HUN,USA,HUN,USA,0.0096010357706237,0.0
2019-07-22,IND-USA,1,0,0.0,0.6931471805599453,IND,USA,IND,USA,0.1001611710535643,0.0
2019-07-22,IRN-USA,1,1,1.0,0.6931471805599453,IRN,USA,IRN,USA,0.000286256464859,0.00019841786153407292
2019-07-22,JPN-KOR,1,0,0.0,0.6931471805599453,JPN,KOR,JPN,KOR,0.1622285343010255,0.0
2019-07-22,PHL-USA,1,0,0.0,0.6931471805599453,PHL,USA,PHL,USA,0.0402283489574452,0.0
2019-07-22,PRK-USA,1,1,1.0,0.6931471805599453,PRK,USA,PRK,USA,9.727036351348377e-07,6.742267822141225e-07
2019-07-22,USA-VEN,2,0,0.0,1.0986122886681096,USA,VEN,USA,VEN,0.0282307198382668,0.0
2019-07-29,BRA-DEU,1,1,1.0,0.6931471805599453,BRA,DEU,BRA,DEU,0.0211318795680228,0.01464750274250732
2019-07-29,BRA-USA,2,0,0.0,1.0986122886681096,BRA,USA,BRA,USA,0.0795795942023649,0.0
2019-07-29,CHN-GBR,1,0,0.0,0.6931471805599453,CHN,GBR,CHN,GBR,0.1439075506762575,0.0
2019-07-29,CHN-IND,1,0,0.0,0.6931471805599453,CHN,IND,CHN,IND,0.1184479687741307,0.0
2019-07-29,CHN-NLD,2,0,0.0,1.0986122886681096,CHN,NLD,CHN,NLD,0.1340430983559752,0.0
2019-07-29,CHN-PRK,1,1,1.0,0.6931471805599453,CHN,PRK,CHN,PRK,0.006451835474697,0.0044720715687228615
2019-07-29,CHN-TWN,1,1,1.0,0.6931471805599453,CHN,TWN,CHN,TWN,0.10373885945837,0.07190629794807357
2019-07-29,CHN-USA,22,12,0.5454545454545454,3.1354942159291497,CHN,USA,CHN,USA,0.9801831530458438,1.676377421959876
2019-07-29,DEU-USA,1,1,1.0,0.6931471805599453,DEU,USA,DEU,USA,0.3401063591278556,0.2357437639199813
2019-07-29,IDN-JPN,1,0,0.0,0.6931471805599453,IDN,JPN,IDN,JPN,0.0760964745252598,0.0
2019-07-29,JPN-USA,1,1,1.0,0.6931471805599453,JPN,USA,JPN,USA,0.4702828861291721,0.32597525658602944
2019-07-29,MYS-SGP,1,0,0.0,0.6931471805599453,MYS,SGP,MYS,SGP,0.101307575728397,0.0
2019-07-29,RUS-USA,2,1,0.5,1.0986122886681096,RUS,USA,RUS,USA,0.0399060478178352,0.021920637262425477
2019-07-29,USA-VEN,1,1,1.0,0.6931471805599453,USA,VEN,USA,VEN,0.0282307198382668,0.01956804386107235
2019-08-05,ARE-SAU,1,0,0.0,0.6931471805599453,ARE,SAU,ARE,SAU,0.0236703363504624,0.0
2019-08-05,CAN-USA,1,0,0.0,0.6931471805599453,CAN,USA,CAN,USA,1.0,0.0
2019-08-05,CHN-IND,1,1,1.0,0.6931471805599453,CHN,IND,CHN,IND,0.1184479687741307,0.08210187559884113
2019-08-05,CHN-JPN,2,1,0.5,1.0986122886681096,CHN,JPN,CHN,JPN,0.4027659623265306,0.2212418178345817
2019-08-05,CHN-MEX,2,1,0.5,1.0986122886681096,CHN,MEX,CHN,MEX,0.0919104815027057,0.05048699221813773
2019-08-05,CHN-NLD,1,0,0.0,0.6931471805599453,CHN,NLD,CHN,NLD,0.1340430983559752,0.0
2019-08-05,CHN-USA,22,12,0.5454545454545454,3.1354942159291497,CHN,USA,CHN,USA,0.9801831530458438,1.676377421959876
2019-08-05,DEU-FRA,1,0,0.0,0.6931471805599453,DEU,FRA,DEU,FRA,0.3670426355875454,0.0
2019-08-05,DEU-USA,1,0,0.0,0.6931471805599453,DEU,USA,DEU,USA,0.3401063591278556,0.0
2019-08-05,IRQ-USA,1,0,0.0,0.6931471805599453,IRQ,USA,IRQ,USA,0.0309795315822136,0.0
2019-08-05,JPN-KOR,1,1,1.0,0.6931471805599453,JPN,KOR,JPN,KOR,0.1622285343010255,0.1124482511571282
2019-08-05,JPN-USA,1,0,0.0,0.6931471805599453,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-08-05,RUS-USA,1,0,0.0,0.6931471805599453,RUS,USA,RUS,USA,0.0399060478178352,0.0
2019-08-12,CHN-JPN,2,0,0.0,1.0986122886681096,CHN,JPN,CHN,JPN,0.4027659623265306,0.0
2019-08-12,CHN-RUS,1,0,0.0,0.6931471805599453,CHN,RUS,CHN,RUS,0.095961233808787,0.0
2019-08-12,CHN-USA,12,3,0.25,2.5649493574615367,CHN,USA,CHN,USA,0.9801831530458438,0.6285300371498901
2019-08-12,HKG-SGP,1,0,0.0,0.6931471805599453,HKG,SGP,HKG,SGP,0.014609858832274,0.0
2019-08-12,IND-JPN,1,0,0.0,0.6931471805599453,IND,JPN,IND,JPN,0.014944250657046,0.0
2019-08-12,JPN-USA,2,1,0.5,1.0986122886681096,JPN,USA,JPN,USA,0.4702828861291721,0.25832927892590685
2019-08-19,BRA-CHN,1,0,0.0,0.6931471805599453,BRA,CHN,BRA,CHN,0.0920686053785815,0.0
2019-08-19,CAN-CHN,1,1,1.0,0.6931471805599453,CAN,CHN,CAN,CHN,0.040679541707476,0.028196909641007694
2019-08-19,CAN-NLD,1,1,1.0,0.6931471805599453,CAN,NLD,CAN,NLD,0.0095207221928324,0.006599261744856278
2019-08-19,CAN-USA,1,0,0.0,0.6931471805599453,CAN,USA,CAN,USA,1.0,0.0
2019-08-19,CHN-GBR,1,0,0.0,0.6931471805599453,CHN,GBR,CHN,GBR,0.1439075506762575,0.0
2019-08-19,CHN-HKG,3,2,0.6666666666666666,1.3862943611198906,CHN,HKG,CHN,HKG,0.6597949628040217,0.6097800242870155
2019-08-19,CHN-JPN,1,1,1.0,0.6931471805599453,CHN,JPN,CHN,JPN,0.4027659623265306,0.2791760912121478
2019-08-19,CHN-USA,43,18,0.4186046511627907,3.784189633918261,CHN,USA,CHN,USA,0.9801831530458438,1.552687922971004
2019-08-19,FRA-USA,1,1,1.0,0.6931471805599453,FRA,USA,FRA,USA,0.1184204276667786,0.08208278555793053
2019-08-19,GBR-IRL,2,1,0.5,1.0986122886681096,GBR,IRL,GBR,IRL,0.0913229638007392,0.05016426513454251
2019-08-19,GBR-USA,1,0,0.0,0.6931471805599453,GBR,USA,GBR,USA,0.1885804574555267,0.0
2019-08-19,JPN-KOR,1,0,0.0,0.6931471805599453,JPN,KOR,JPN,KOR,0.1622285343010255,0.0
2019-08-19,JPN-USA,4,1,0.25,1.6094379124341003,JPN,USA,JPN,USA,0.4702828861291721,0.1892227766263046
2019-08-19,USA-VEN,2,2,1.0,1.0986122886681096,USA,VEN,USA,VEN,0.0282307198382668,0.031014615732266493
2019-08-26,AUS-CHN,1,0,0.0,0.6931471805599453,AUS,CHN,AUS,CHN,0.1587253873217566,0.0
2019-08-26,BRA-DEU,1,0,0.0,0.6931471805599453,BRA,DEU,BRA,DEU,0.0211318795680228,0.0
2019-08-26,CHN-GBR,1,0,0.0,0.6931471805599453,CHN,GBR,CHN,GBR,0.1439075506762575,0.0
2019-08-26,CHN-IND,1,0,0.0,0.6931471805599453,CHN,IND,CHN,IND,0.1184479687741307,0.0
2019-08-26,CHN-JPN,2,0,0.0,1.0986122886681096,CHN,JPN,CHN,JPN,0.4027659623265306,0.0
2019-08-26,CHN-USA,26,8,0.3076923076923077,3.295836866004329,CHN,USA,CHN,USA,0.9801831530458438,0.9940073142291863
2019-08-26,DEU-USA,1,0,0.0,0.6931471805599453,DEU,USA,DEU,USA,0.3401063591278556,0.0
2019-08-26,ETH-IDN,1,1,1.0,0.6931471805599453,ETH,IDN,ETH,IDN,5.424155611712829e-05,3.7597381691771525e-05
2019-08-26,FRA-USA,1,0,0.0,0.6931471805599453,FRA,USA,FRA,USA,0.1184204276667786,0.0
2019-08-26,JPN-KOR,1,1,1.0,0.6931471805599453,JPN,KOR,JPN,KOR,0.1622285343010255,0.1124482511571282
2019-08-26,THA-USA,1,1,1.0,0.6931471805599453,THA,USA,THA,USA,0.0785543121774937,0.054449700006655534
2019-08-26,USA-VEN,1,0,0.0,0.6931471805599453,USA,VEN,USA,VEN,0.0282307198382668,0.0
2019-09-02,AUS-MYS,1,0,0.0,0.6931471805599453,AUS,MYS,AUS,MYS,0.0128644219965136,0.0
2019-09-02,CHN-DEU,1,0,0.0,0.6931471805599453,CHN,DEU,CHN,DEU,0.2172939810842917,0.0
2019-09-02,CHN-FRA,1,0,0.0,0.6931471805599453,CHN,FRA,CHN,FRA,0.1029970772698033,0.0
2019-09-02,CHN-HKG,2,0,0.0,1.0986122886681096,CHN,HKG,CHN,HKG,0.6597949628040217,0.0
2019-09-02,CHN-IND,1,0,0.0,0.6931471805599453,CHN,IND,CHN,IND,0.1184479687741307,0.0
2019-09-02,CHN-JPN,1,0,0.0,0.6931471805599453,CHN,JPN,CHN,JPN,0.4027659623265306,0.0
2019-09-02,CHN-MEX,3,0,0.0,1.3862943611198906,CHN,MEX,CHN,MEX,0.0919104815027057,0.0
2019-09-02,CHN-USA,17,9,0.5294117647058824,2.8903717578961645,CHN,USA,CHN,USA,0.9801831530458438,1.499873136950817
2019-09-02,GRC-USA,1,0,0.0,0.6931471805599453,GRC,USA,GRC,USA,0.0043440245345083,0.0
2019-09-02,IRN-USA,1,0,0.0,0.6931471805599453,IRN,USA,IRN,USA,0.000286256464859,0.0
2019-09-02,JPN-KOR,3,3,1.0,1.3862943611198906,JPN,KOR,JPN,KOR,0.1622285343010255,0.2248965023142564
2019-09-02,JPN-USA,5,0,0.0,1.791759469228055,JPN,USA,JPN,USA,0.4702828861291721,0.0
2019-09-02,USA-VEN,1,0,0.0,0.6931471805599453,USA,VEN,USA,VEN,0.0282307198382668,0.0
2019-09-09,CHN-MEX,3,2,0.6666666666666666,1.3862943611198906,CHN,MEX,CHN,MEX,0.0919104815027057,0.08494332149000994
2019-09-09,CHN-USA,11,3,0.2727272727272727,2.4849066497880004,CHN,USA,CHN,USA,0.9801831530458438,0.6642719004583054
2019-09-09,DEU-FRA,1,1,1.0,0.6931471805599453,DEU,FRA,DEU,FRA,0.3670426355875454,0.25441456800279855
